population,feature,coefficient,mean_contribution,median_contribution,mean_absolute_contribution,intercept,population_n,mean_score,very_high_percent,training_mean_contribution,contribution_shift_vs_training,absolute_contribution_shift
training_positive,ndmi_stddev,-0.9381368950849343,-0.0982575959021246,-0.06837406780244515,0.7179627915149724,1.9277219787460185,319,0.864848694596476,76.8025078369906,-3.93773683610893e-17,-0.09825759590212456,0.09825759590212456
training_positive,evi_iqr,-2.029594819720897,0.09293826823700804,0.2904341037403608,1.5375340017515777,1.9277219787460185,319,0.864848694596476,76.8025078369906,-2.362642101665358e-16,0.09293826823700828,0.09293826823700828
training_positive,evi_median,0.6872378353652027,-0.08956126025494567,-0.15899870026052065,0.4822764742438547,1.9277219787460185,319,0.864848694596476,76.8025078369906,5.687842096601788e-17,-0.08956126025494572,0.08956126025494572
training_positive,ndvi_stddev,-0.7711695540501292,-0.08128468755834707,-0.0021575175368834174,0.5758136442724718,1.9277219787460185,319,0.864848694596476,76.8025078369906,1.4875894714189289e-16,-0.08128468755834722,0.08128468755834722
training_positive,ndmi_iqr,-0.3308261169615922,-0.036150244135421145,-0.008447734365116337,0.2459348013819151,1.9277219787460185,319,0.864848694596476,76.8025078369906,7.437947357094644e-17,-0.03615024413542122,0.03615024413542122
training_positive,log_area_ha,0.31391596495660273,0.036031281507155184,-0.005109255783506106,0.27086319793593344,1.9277219787460185,319,0.864848694596476,76.8025078369906,-7.437947357094644e-17,0.03603128150715526,0.03603128150715526
training_positive,bsi_median,0.15814365557089705,0.018385037071797485,0.033461837297961684,0.1125379312155324,1.9277219787460185,319,0.864848694596476,76.8025078369906,1.367269734760045e-18,0.018385037071797485,0.018385037071797485
training_positive,log_n_points,-0.22038536521428279,-0.01721602066551621,0.010421079725023152,0.16420307355710684,1.9277219787460185,319,0.864848694596476,76.8025078369906,-1.728228944736697e-16,-0.017216020665516037,0.017216020665516037
training_positive,small_candidate_flag,-0.12659124029275443,0.012297521523200133,0.07092678629867319,0.10154108219128476,1.9277219787460185,319,0.864848694596476,76.8025078369906,0.0,0.012297521523200133,0.012297521523200133
training_positive,evi_stddev,-0.24938054213505823,0.011560228601045624,0.044081022846000975,0.18924609992601676,1.9277219787460185,319,0.864848694596476,76.8025078369906,1.4766513135408485e-16,0.011560228601045476,0.011560228601045476
training_positive,compactness_raw,0.346166038825335,-0.006792317676178654,-0.061988023824682145,0.29917795680882786,1.9277219787460185,319,0.864848694596476,76.8025078369906,-3.172065784643304e-17,-0.006792317676178622,0.006792317676178622
training_positive,large_polygon_flag,-0.056126006170276105,-0.004869141900600364,0.049097180831053716,0.05627496759831806,1.9277219787460185,319,0.864848694596476,76.8025078369906,4.375263151232144e-18,-0.004869141900600368,0.004869141900600368
training_positive,complex_boundary_flag,0.015730421769234556,0.0009391577658673062,0.014680518761188933,0.0156281988298318,1.9277219787460185,319,0.864848694596476,76.8025078369906,1.093815787808036e-18,0.0009391577658673052,0.0009391577658673052
training_positive,log_n_observations,0.05571768113310122,0.00021061630234857524,0.0005291250679957393,0.042448179745873386,1.9277219787460185,319,0.864848694596476,76.8025078369906,1.2100337152626397e-16,0.00021061630234845425,0.00021061630234845425
